Re,2843.96318,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Rh,607649.1107,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Ru,24113.05995,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
S,0.124009875,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Sb,14.29916532,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Se,145.9899364,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Si,1.5542571,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Sm,300.048782,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Sn,32.75848751,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Sr,1.160071044,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Ta,151.8,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Tb,1300.064414,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Te,348.991346,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Th,251.988066,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Ti,11.5,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Tl,6000.97564,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Tm,6499.21976,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
V,370,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
W,35.3,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Y,31,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Yb,1599.892734,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Zn,2.949564603,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Zr,36,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
He,15.9,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""June"""," year = ""2020"""," url = ""http://www.wolframalpha.org""}|"
H,1.4,,|@misc{wikipedia," title = ""Wikipedia"""," month = ""June"""," year = ""2020"""," url = ""https://en.wikipedia.org/wiki/Hydrogen_economy#Costs""}|"
Ar,19.56,,|@misc{internet_search," title = ""Aqua-Calc"""," month = ""June"""," year = ""2020"""," url = ""https://www.aqua-calc.com/calculate/materials-price/substance/argon""}|"
Ne,660000,,|@misc{internet_search," title = ""Pomona College"""," month = ""June"""," year = ""2020"""," url = ""http://www.chemistry.pomona.edu/chemistry/periodic_table/elements/neptunium/the%20facts.htm""}|"
Kr,330,,|@misc{internet_search," title = ""Chemicool"""," month = ""June"""," year = ""2020"""," url = ""https://www.chemicool.com/elements/krypton.html""}|"
Tc,100000,,|@misc{internet_search," title = ""Radiochemistry.org"""," month = ""June"""," year = ""2020"""," url = ""https://www.radiochemistry.org/periodictable/elements/43.html""}|"
